Created At,Tweet Id,Tweet,Length,Prediction
2020-10-02 23:40:05,1312175552397156355,"RT @MaryJBligeFB: Event:  The Event IS GOOOO VOTE
Custom Mask JBI Custom Solutions Inc. - @jbi_solutions_inc
There's 32 days until the 2020…",140,Biden
2020-10-02 23:38:58,1312175272116928512,"RT @60SecondCivics: Here's the next installment in our #podcast series on voting, elections, and representation! Part 2: Voting in the Colo…",140,Biden
2020-10-02 23:37:44,1312174959628754944,Get to know your ballot measures before the #2020election. I’m volunteering for #Prop21 which will allow cities to… https://t.co/4lL8tMIYpE,139,Biden
2020-10-02 23:34:59,1312174269778935808,nagito 2020😼😼✨💝 #danganronpa #2020Election #Nagitokomaeda https://t.co/m1usLL59ZX,81,Biden
2020-10-02 23:33:07,1312173799261921280,"RT @frequentbuyer1: My lifelong republican mom just answered a re-elect @realDonaldTrump @POTUS solicitation call. When you lose her, you’v…",140,Trump
2020-10-02 23:30:32,1312173147890749440,"@prairielive @CNN Oh, HELL NO!!! 1. Trump can still be elected, even if he’s ill, 2. Trump would NEVER, in a MILLIO… https://t.co/ZlLMDBR7a1",140,Trump
2020-10-02 23:30:14,1312173072279986176,#2020election #CivilWar2020 #vote #wargaming  https://t.co/cjn32LDXWe,69,Biden
2020-10-02 23:30:05,1312173038364835840,"RT @ForwardTimes: ""It's your rights. It's your life!"" - @sincerelylenora 

No Reform with out Registration. Register to vote and check your…",140,Biden
2020-10-02 23:29:25,1312172867593756672,This is the most important election of a lifetime. #2020election #CivilWar2020 #vote  https://t.co/jDuOOr1CI5,109,Biden
2020-10-02 23:28:38,1312172670276915200,"The Rise of Ivanka
#WalterReed #COVIDCaughtTrump #COVID19  #2020Election #putmeindad",84,Trump
2020-10-02 23:26:52,1312172227828215809,"#VOTE in NJ, BALLOT QUESTION 1 IS FOR LEGALIZATION OF MARIJUANA, TOP LEFT ON THE OTHER SIDE OF THE PRESIDENTIAL BALLOT. #2020Election",133,Biden
2020-10-02 23:25:47,1312171953138982912,RT @TamaraforNY: #2020election #politics #vote #newyorknewyork #nycity #america #iloveny #newyorklife #nyclife #soho #westvillage #eastvill…,140,Biden
2020-10-02 23:25:33,1312171894376787968,Remember 5 days ago when $750 in taxes was a big deal and how fun that was.  #2020debate #2020Election #MelaniaTapes #COVIDCaughtTrump,134,Biden
2020-10-02 23:25:05,1312171779259949056,"To celebrate the #2020Election and my first Halloween with a mustache, might just be Ron Swanson.",97,Biden
2020-10-02 23:24:44,1312171688927272960,RT @SocialPowerOne1: Biden campaign rushes to test everyone after White House kept virus diagnoses secret https://t.co/YCkwaLZRkY #Election…,140,Biden
2020-10-02 23:23:36,1312171403978797056,Now its Americans to either choose a Positive or a Negative president. #2020Election,84,Biden
2020-10-02 23:23:23,1312171349952000000,"Many things that need to be decided quickly:

1) When does Trump exit the race?

2) What would happen in a Joe Bide… https://t.co/ACBhXnGXzS",140,Biden
2020-10-02 23:22:55,1312171232712781824,"RT @darth_zoolander: If drumpf had been in office during the Ebola outbreak, WE WOULD ALL BE DEAD NOW. #2020Election #200KDeadAmericans",135,Biden
2020-10-02 23:20:47,1312170696567517184,The worst thing about being #expat voter? #humor #2020election https://t.co/DX20gCQc2R via @barbtaub,100,Biden
2020-10-02 23:20:09,1312170538152779776,RT @JelisaApps: The newsroom just erupted. Chaos. #USElection2020 #USElection,77,Biden
2020-10-02 23:20:03,1312170513230249986,The #2020Election is coming up fast &amp; #California needs thousands of people sign up to help! County elections depen… https://t.co/bMdxlTji3z,144,Biden
2020-10-02 23:17:31,1312169874098065408,The worst thing about being #expat voter? #humor #2020election https://t.co/5DaJTb12tw via @barbtaub,100,Biden
2020-10-02 23:16:51,1312169704824295426,@daleundetected @CBSNews It looks pre-recorded to me😕 That is probably protocol for them to have a video prepared f… https://t.co/j81s8vEm2V,140,Trump
2020-10-02 23:15:55,1312169472568913920,"RT @xtinealmeida: Remember last Monday when I said that in a few days we’d have forgotten all about the $750 taxes story?

#2020Election 
#…",140,Biden
2020-10-02 23:14:07,1312169017491116033,3 days before it's the deadline to register to vote 🗳️ (10/5) with early voting starting in less than two weeks. Le… https://t.co/TXJfoRgGch,140,Biden
2020-10-02 23:13:57,1312168974277242882,Trump won’t transfer power even if he loses #2020Election... do you think he’ll do it for “the flu?” https://t.co/GllCsISEGs,124,Trump
2020-10-02 23:13:48,1312168938210385921,@ToddGloria Let's look at your promises to end homeless in 2012 &amp; 2020. Why should voters trust you now?… https://t.co/59RzwvFitQ,133,Biden
2020-10-02 23:13:27,1312168850494873600,#DemCast #2020Election https://t.co/CIu1OM2QAQ,46,Biden
2020-10-02 23:11:48,1312168433845329921,What You Need to Know About President Trump's COVID-19 Treatment https://t.co/fTY0KWQYGW - they forgot the BLEACH… https://t.co/v8aS9DGfOs,138,Trump
2020-10-02 23:11:43,1312168414253780992,"RT @Capitalisminco1: 🍵

#soup #2020Election #FunniestTweets #UnpopularOpinion #lol #Thisisahashtag #Scp #tea #OWO",113,Biden
2020-10-02 23:10:58,1312168227150020614,RT @univofscranton: The #universityofscranton prepares students to vote: https://t.co/aqUHAgc9lH @UofSCommunity #GoRoyals #2020Election htt…,140,Biden
2020-10-02 23:10:06,1312168006055682048,"Vote because not everyone can, because we have work to do, because your experience matters #vote #2020Election… https://t.co/5qqVaHzFZ1",135,Biden
2020-10-02 23:10:02,1312167991912480769,RT @LWVSTL: St. Louis voters who want more information on the nonpartisan judges on the Nov. 3 ballot can go to https://t.co/AReykQxmwM. #2…,140,Biden
2020-10-02 23:09:18,1312167805395984386,"W...T...F.... Estava só cansado, depois era sintomas leves de Covid, agora já tá no Marine One a caminho do hospita… https://t.co/R75O8b9CgR",140,Trump
2020-10-02 23:08:12,1312167529918259201,"The way things are going, we could all simply wear caps that say, ""Make America Grating Again"" and it wouldn't matt… https://t.co/CHCl1Ml7BR",140,Biden
2020-10-02 23:08:00,1312167479985102848,#DemCastNC #CourtsMatter #2020Election https://t.co/xbfVar4VrF,62,Biden
2020-10-02 23:07:58,1312167471185420290,"I guess this is what happens when you refuse to denounce racism.

Mother Nature is a Sista.

#COVID19 
#Karma… https://t.co/sj96IGYHoZ",134,Trump
2020-10-02 23:07:51,1312167441712082945,"RT @beckerpoliakoff: With its gift of an additional PTO day, #Becker joins the list of prestigious U.S. businesses actively encouraging emp…",140,Biden
2020-10-02 23:07:05,1312167249109630977,Only One Person On CNN Panel Thought Biden Won Debate https://t.co/uEwZV17l8C #2020 #2020Debate #2020Election… https://t.co/0hLbdsxJIS,134,Trump
2020-10-02 23:06:56,1312167212090888195,"With its gift of an additional PTO day, #Becker joins the list of prestigious U.S. businesses actively encouraging… https://t.co/ur802i6EYV",139,Trump
2020-10-02 23:05:58,1312166967663497217,The worst thing about being #expat voter? #humor #2020election https://t.co/JbLA0Qf0Y0 via @barbtaub,100,Biden
2020-10-02 23:05:22,1312166816236490752,RT @LWVRadnor: It's safest to vote by mail - request a mail-in ballot today !Apply ONLINE: https://t.co/xpgRFOtGd2 #votesPA #ReadyToVotePA…,139,Biden
2020-10-02 23:05:03,1312166735928160256,Why central #Florida is the #political epicenter of the #world. https://t.co/P5jTL4d6Z4 #USelection #Election2020… https://t.co/sXPIvl69hb,138,Biden
2020-10-02 23:04:58,1312166713467629569,#2020Election -A looming landslide? #Biden expands lead to nine states #Trump won in 2016 https://t.co/AWqClHc1MM,113,Biden
2020-10-02 23:03:31,1312166349834121218,Look what arrived today! #VOTE #2020Election https://t.co/aCdNuBnZ7T,68,Biden
2020-10-02 23:03:03,1312166232884346881,"RT @YeetLibertarian: Ok, who did this?  🤣 #2020Election #biden #TheRock https://t.co/IaIa5XKPqX",95,Biden
2020-10-02 23:02:48,1312166168304611328,RT @Justiiinbailey: Chris Wallace put up more of a fight than Biden #2020Election,81,Trump
2020-10-02 23:02:22,1312166062964711424,RT @TheWayWithAnoa: Got a question? Text the tip line at (919) 642-1858! And spread the word. #2020Election #votingmatters #AstheSouthVotes…,140,Biden
2020-10-02 23:02:19,1312166050192977920,"RT @INN_Gold: INN spoke with Byron King of @AgoraFinancial, @duediligenceguy of Independent Speculator, @QuillIntel Chief Strategist @DiMar…",140,Trump
2020-10-02 23:02:02,1312165978139054081,If only someone in the most powerful office in the world would do something about it. #CitizenImpeachment2020… https://t.co/FOiJADuMZU,134,Trump
2020-10-02 23:01:47,1312165913047621633,Heeeeeeeeee's back!!!!!  #TrumpHasCovid #2020Election https://t.co/2cinUBpshj,77,Biden
2020-10-02 23:01:15,1312165779295485953,"RT @AMOwensby: Thank you!  Proud to have the endorsement of @IndivisibleNKY4!  

#owensby4congress #maniacmassie #2020election",126,Biden
2020-10-02 23:01:07,1312165744537264130,"RT @dsaRandR: How do we grapple with the question of who to vote for this election?

DSA members in Ohio debate supporting Biden in battleg…",140,Biden
2020-10-02 23:00:00,1312165464605257729,"One more week to make sure you're registered to vote in the #2020Election! Don't forget to ""Plan Your Vote,"" say ar… https://t.co/POyqxb62Yo",140,Biden
2020-10-02 22:59:36,1312165363358998529,"So, who is planning out a party in the next &lt;checks medical notes&gt; 7-12 days?

I cant do orange anything due to foo… https://t.co/tKpkeQzipw",146,Biden
2020-10-02 22:58:46,1312165154394566656,@realDonaldTrump y @FLOTUS dieron positivo para #Covid19. Está “bien” y seguirá ejerciendo sus funciones desde la… https://t.co/QxVEwRYVbP,138,Trump
2020-10-02 22:57:59,1312164957459345413,If a politician profits off a piece of legislation he sponsors it should be considered treason #2020Election,108,Biden
2020-10-02 22:57:56,1312164944440246272,@johnrobertsFox on special report acting like he didn’t just freak out about Trump the other day🤣 #COVID #Trump2020… https://t.co/PzpqKfQI6J,140,Trump
2020-10-02 22:56:05,1312164478276956161,"#DaysTillElection: 31

""If not us, who? If not now, when?""- John F. Kennedy

#2020Election #Vote #VOMO #Elections… https://t.co/Lmwub9Zm6M",138,Biden
2020-10-02 22:55:13,1312164263314616323,"RT @whowhatwhy: In this week’s podcast, we look at the new WhoWhatWhy-published e-book, Is This Any Way to Vote?,  with the book’s authors…",139,Biden
2020-10-02 22:55:11,1312164253684568064,#FarRightActivists Charged Over #Robocalls That Allegedly Targeted Minority Voters https://t.co/mcPPA6kWBy #2020Election #Vote,126,Biden
2020-10-02 22:54:59,1312164203755495424,"RT @CarbonBrief: US election tracker 2020: Democrats and Republicans on energy and climate | @Josh_Gabbatiss @tomoprater @joegoodman94 
➡️…",139,Trump
2020-10-02 22:54:45,1312164143563108353,Can’t wait for @realDonaldTrump to overcome #COVID19 and then be re-elected in the #2020Election,96,Biden
2020-10-02 22:54:34,1312164098780528640,"I just filled out my mail-in ballot with the intensity of someone trying to diffuse a bomb - slowly, carefully, and… https://t.co/2VeExg6TTX",140,Biden
2020-10-02 22:52:49,1312163656776392707,"@JoeBiden Please @JoeBiden  if you are going to continue to be on the campaign trail, as you should, please wear an… https://t.co/UfjdplsqUC",140,Biden
2020-10-02 22:51:50,1312163409459208193,YouTube #Trump #Rally Friday at 6 pm Eastern Time.  #2020Election #2020D... https://t.co/aGPZFC1FH5 via @YouTube,112,Trump
2020-10-02 22:50:55,1312163181393965057,"32 days away.
#2020Election
#WearAMask",38,Biden
2020-10-02 22:50:30,1312163075529662467,"🍵

#soup #2020Election #FunniestTweets #UnpopularOpinion #lol #Thisisahashtag #Scp #tea #OWO",92,Biden
2020-10-02 22:49:40,1312162866552688640,The #2020Election in the end is about the #COVID19 and #Leadership via @NYTimes https://t.co/r3BRC0B1xJ,103,Biden
2020-10-02 22:48:39,1312162609097891840,Got a question? Text the tip line at (919) 642-1858! And spread the word. #2020Election #votingmatters… https://t.co/N3WI3RiXZg,127,Biden
2020-10-02 22:48:17,1312162517179793410,At this point I kinda think @realDonaldTrump is gonna hop out of the hospital with a fake remedy he has stock in hence win #2020Election,136,Trump
2020-10-02 22:48:09,1312162484518674432,Let’s get back to talking about those taxes and the election! Climate change and the debates! White supremacy and B… https://t.co/qvbtOciXTv,140,Biden
2020-10-02 22:46:14,1312162000038817792,"Seems that the #Trump administration has been super spreaders of #COVID19, but can anyone be surprised considering… https://t.co/CbQVCND65O",139,Biden
2020-10-02 22:44:47,1312161634693996545,"RT @nxtanimal: Hey Twitter! Please help us to spread the word and bring more voices to this election. 

#GoVote #2020Election https://t.co/…",140,Biden
2020-10-02 22:44:42,1312161613282119681,Get to know your ballot measures before the #2020election. I’m volunteering for #Prop21 which will allow cities to… https://t.co/OY3se81SuF,139,Biden
2020-10-02 22:43:56,1312161421271068673,1/3 of jobs lost in August are lost permanently. Majority are low income jobs. #FridayVibes #2020Election #DonTheCon #LockHimUp #Resist,135,Biden
2020-10-02 22:42:53,1312161159802363905,"#Trump being escorted to a military hospital as a precaution. Better safe than sorry in this situation. 💎🗽

$SPY… https://t.co/EIwvHQWp4B",137,Trump
2020-10-02 22:41:51,1312160898199384065,@JoeBiden @SenKamalaHarris do not fall for this bullshit. You are being played by a master media manipulator!… https://t.co/awsMH2uIRW,134,Trump
2020-10-02 22:41:44,1312160869132849152,@ballotready asked us to inform you guys on easy ways to vote this election!! Head over to https://t.co/AiRvSwhDdO… https://t.co/EY530E7zfF,139,Trump
2020-10-02 22:39:44,1312160364713320448,RT @MiguellieAA: @TheRickWilson People!!! This is another way to try to meddle with the election. That is all! #TrumpLiedPeopleDied  #Trump…,140,Biden
2020-10-02 22:39:40,1312160348099678208,"RT @DoloresHuertaFD: #InternationalDayofNonViolence is observed on 2 October, the birthday of Mahatma Gandhi. Right now, the most rebelliou…",140,Trump
2020-10-02 22:39:01,1312160184093954050,RT @_HBK_J: VOTE! VOTE! VOTE! #LETSGETITDUNN #Tinisha4Seaside #2020Election #Seaside https://t.co/sGXrVa8f0f,108,Biden
2020-10-02 22:38:40,1312160098504962048,RT @natalija_p_: Get to know your ballot measures before the #2020election. I’m volunteering for #Prop21 which will allow cities to expand…,139,Biden
2020-10-02 22:37:54,1312159904094810112,RT @drboycewatkins1: Interesting scenario:  #Trump succumbs to #Coronavirus.  #Pence takes over.  #2020Election postponed.  What do you thi…,140,Biden
2020-10-02 22:37:54,1312159902710726656,I have so many question.  Will Trumpers wear masks now?  Is Covid still a Democrat hoax?  Will it go away after the… https://t.co/3iw0wzCrDD,140,Trump
2020-10-02 22:37:33,1312159815456579586,"RT @MaElviraSalazar: Are you registered to vote? What about your friends and family? This election is about our future, so make sure your v…",140,Trump
2020-10-02 22:35:32,1312159307585134593,Received my absentee ballot today. Postal service had opened it. Photo of how it was openedon the sides. @USPS… https://t.co/kd5WlcxVst,135,Biden
2020-10-02 22:35:24,1312159275553234946,"RT @fairfaxvotes: Bike, walk or drive. It doesn’t matter how you get here. The #ballotdropbox outside the Fairfax County Government Center…",139,Trump
2020-10-02 22:34:30,1312159050100998144,"What a day!  Can’t wait for the movie.
#TrumpCovid #WalterReed #2020Election #MAGA 🤣#WhiteHouse… https://t.co/RbWlEUlGj9",120,Trump
2020-10-02 22:34:17,1312158992466997248,"The same people celebrating #PresidentTrump falling ill, would have been the same people celebrating JFKs death aft… https://t.co/4m0wQBhWx3",140,Trump
2020-10-02 22:34:12,1312158973999476736,"Polling has been a little slow this week. So, we are going to do our usual National &amp; State poll model predictions… https://t.co/VyHjVdkbp7",143,Biden
2020-10-02 22:33:15,1312158732038488064,"RT @not2far2right: Only 33 day’s until #2020Election 

Protect your community! #Antifa is NOT just an idea!

#DemocratsTheEnemyWithin
#GoRe…",140,Trump
2020-10-02 22:33:12,1312158722743963648,https://t.co/0OgLluQkBy #2020Election #USElection2020,53,Biden
2020-10-02 22:33:00,1312158670365454336,Liberty Nation’s Election Countdown: 31 Days To Go https://t.co/dWNYE5GqfT #2020Election #Election2020,102,Biden
2020-10-02 22:32:48,1312158619706613761,RT @SocialPowerOne1: 32 times Trump mocked Biden for following coronavirus safety guidelines https://t.co/eB5rto0qps #Elections #2020electi…,140,Biden
2020-10-02 22:30:50,1312158126313885697,"EARLY VOTING (or In-person Absentee) is now OPEN!
If you live in Clay County, your voting location is at the Clay C… https://t.co/DRIXDDW0kF",140,Biden
2020-10-02 22:30:04,1312157932872630272,How to position your portfolio ahead of the #2020Election https://t.co/eYnVpHPVjD,81,Biden
2020-10-02 22:29:35,1312157812462551040,"RT @MooChaChu: When Trump @realDonaldTrump blames his election loss on getting COVID, remind him of the RCP Polling Averages 1 October 2020…",140,Biden
2020-10-02 22:26:56,1312157142284001280,"When Trump @realDonaldTrump blames his election loss on getting COVID, remind him of the RCP Polling Averages 1 Oct… https://t.co/Y1L8CqQAJl",140,Biden
2020-10-02 22:26:43,1312157091105136640,Get to know your ballot measures before the #2020election. I’m volunteering for #Prop21 which will allow cities to… https://t.co/onSzZxDiir,139,Biden
2020-10-02 22:26:10,1312156952806318082,that explains why the final season of #GOT was so bad. the writers were busy working on the season finale of 2020 #TrumpCovid #2020Election,139,Biden
2020-10-02 22:22:48,1312156102130167808,Get out the vote! @TeamJoe #2020Election,40,Biden
2020-10-02 22:21:47,1312155847082926080,RT @mssunshine132: #2020Election #fightvotersuppression https://t.co/asZndBmCAs,79,Biden
2020-10-02 22:20:34,1312155540089270273,RT @INN_Cannabis: How will #cannabis be affected by a Biden presidency? INN dove into Biden's position on #legalization and spoke with Matt…,140,Trump
2020-10-02 22:19:02,1312155156981534720,RT @LiveFreeUS: This is the LAST WEEK where voters in all 50 states and DC are able to register to vote! State deadlines start as early as…,139,Biden
2020-10-02 22:17:49,1312154851313287168,Our household did the voting thing ✅🗳 #WIVotes #2020Election https://t.co/65W67xZyid,84,Biden
2020-10-02 22:17:30,1312154768475709440,@USEmpire @informeopeu @Cityintpolitics @Bamonouri @AtulBeret @atulkshah @karmanomad @security_reform… https://t.co/lWINTCqCXD,126,Trump
2020-10-02 22:17:10,1312154684967190528,"RT @APSAtweets: .@NCOBPSTweets &amp; APSA presents a townhall webinar discussion on Black Voter Turnout in the #2020Election on Thurs., Oct. 8t…",144,Trump
2020-10-02 22:16:50,1312154600678383618,RT @slowroads: Vote 🇺🇸 @ericjunker #slowroads #vote #2020election https://t.co/oc4NB3gzUq,89,Biden
2020-10-02 22:15:52,1312154357572329473,"RT @OpenDisclosureO: Tonight at 6 p.m. -- 

@LWV_Oakland is hosting a virtual Candidate Forum: @Oakland City Council District 3.

Register…",139,Biden
2020-10-02 22:15:44,1312154325838303232,"2020! 

You have 90 days left you M****R F****R!

WHAT ELSE YA GOT!?!?

Your days are numbered! Literally!… https://t.co/XsLVpsRyol",131,Trump
2020-10-02 22:15:18,1312154214680809473,RT @NormanFried: Prayers for the President; Prayers for Everyone. #2020Election #COVID19 #Trump @realDonaldTrump #mentalhealthmatters #Deba…,140,Trump
2020-10-02 22:15:11,1312154188432908288,"#Pelosi says theres a dynamic change now that #Trump has #covid. Our thoughts 👇👑🇺🇸

$SPY $QQQ 

#rudereport… https://t.co/BhqkC7IWt1",132,Biden
2020-10-02 22:15:03,1312154151439093763,"Tonight at 6 p.m. -- 

@LWV_Oakland is hosting a virtual Candidate Forum: @Oakland City Council District 3.

Regist… https://t.co/8L83EdUZEo",140,Biden
2020-10-02 22:14:46,1312154081478107137,Anybody else think the Democrats lose if Trump dies? The whole campaign is built upon refuting Trump without offeri… https://t.co/B1dIEWVSTN,140,Biden
2020-10-02 22:14:29,1312154012293066752,Not to be rude or anything but does anyone else find it a little bit funny that Trump is in hospital because of COV… https://t.co/IwsDycmqHE,140,Trump
2020-10-02 22:14:28,1312154006857236480,RT @XYPROTechnology: Ransomware attack on election software vendor raises alarms in #cybersecurity community - XYPRO CISO @SteveTcherchian…,139,Biden
2020-10-02 22:14:24,1312153989257949184,"Guys, @Lauren_Ginsberg, @iota_subscript and I came up with the most amazing idea: a countdown-to-#2020Election adve… https://t.co/eoYpG9TH8P",140,Trump
2020-10-02 22:14:18,1312153965174247424,#Foxnews Hey Joe Biden where ya been Hiding Song https://t.co/WIUBITnygO… https://t.co/8Dc44NpyW0 #CNN #Foxnews… https://t.co/PkaDSuLQLl,136,Trump
2020-10-02 22:14:05,1312153910069526530,RT @ZipPulse: Do you believe Donald Trump is healthy ENOUGH to be President for #FourMoreYears? #2020Election #TrumpHasCovid #COVID19,133,Trump
2020-10-02 22:13:56,1312153873746817024,#Foxnews Hey Joe Biden where ya been Hiding Song https://t.co/WIUBITnygO… https://t.co/8Dc44NpyW0 #CNN #Foxnews… https://t.co/DazhSwhVZ8,136,Trump
2020-10-02 22:13:23,1312153732025479168,#Foxnews Hey Joe Biden where ya been Hiding Song https://t.co/WIUBITnygO… https://t.co/8Dc44NpyW0 #CNN #Foxnews… https://t.co/Yq9tF5hiXq,136,Trump
2020-10-02 22:13:06,1312153661254955008,@JoeBiden is making classy moves today. #2020Election https://t.co/j18rC99dCw,77,Biden
2020-10-02 22:12:56,1312153621258096641,#Foxnews Hey Joe Biden where ya been Hiding Song https://t.co/WIUBITnygO… https://t.co/8Dc44NpyW0 #CNN #Foxnews… https://t.co/JtNIj0cKL2,136,Trump
2020-10-02 22:12:52,1312153605399482371,RT @Sportymorty: @thedailybeast I thought #trump told the police to bump their heads on the frame of the police car door when the arrested…,139,Trump
2020-10-02 22:12:23,1312153483802411008,Wow... Biden suspending all negative advertising #2020election #COVID19,71,Biden
2020-10-02 22:10:47,1312153080352309248,"RT @FHQ: **DAILY UPDATE**
The Electoral College Map (10/2/20)

Added 5 new polls from AZ, GA, MI, NH &amp; NY) and another wave of battleground…",144,Trump
2020-10-02 22:09:10,1312152674855337984,#elections2020 #electionsmatter  #electionday2020 #biden2020 #bidenforpresident #2020elections #2020election,108,Biden
2020-10-02 22:09:03,1312152641904889856,#votenow #votethemout #2020election #bidenharris2020 #politician #trump2020 #voteblue2020 #trumpeter #trump… https://t.co/YqFA4qiR4D,132,Biden
2020-10-02 22:08:48,1312152579971796993,"Donald Trump: ""the thing that really works is you go to the ballot box. It’s going to be very safe. I think by that… https://t.co/WJspdP84X0",140,Biden
2020-10-02 22:08:15,1312152441870147586,"RT @kk131066: Each day of #Trump in WH reduces the chances of the US recovery

Waiting till #2020Election is suicidal

#RemoveTrumpNow

#Tr…",140,Biden
2020-10-02 22:08:10,1312152422685396992,RT @bfhfcv2: Meanwhile In An Alternate Universe #2020Election #Venom2 #VenomLetThereBeCarnage https://t.co/S0jUOzdHEH,117,Biden
2020-10-02 22:06:28,1312151994061131776,"If by “centrist”, you mean a moderate, in the intentional context, then I find myself in complete agreement with yo… https://t.co/Pekrgsa7yB",140,Trump
2020-10-02 22:06:09,1312151914985844738,Vote like your life depends on it! #vote #2020Election https://t.co/AaVbyRi3tv,78,Biden
2020-10-02 22:05:50,1312151833012391936,2016 was THE most bizarre #election year... #2020Election : ⬇️⬇️⬇️ #trump #biden https://t.co/2tVTg2kICT,104,Biden
2020-10-02 22:05:42,1312151801412509697,Well said. @JoeBiden may not be the ideal candidate for many voters but his moral compass is sound. #2020Election https://t.co/5ZkmLRfEks,137,Biden
2020-10-02 22:05:31,1312151752771207169,"Nixon was whisked away by Marine-1, flashing his trademark V sign. All this is incredible bizarre and yet perfectly… https://t.co/tWJ73Ngg8B",140,Trump
2020-10-02 22:05:03,1312151637314600960,Next week we'll be hosting another Live with Stateside Affairs focusing on the #2020Election. We are honored to be… https://t.co/eEHdTufYE0,139,Trump
2020-10-02 22:04:30,1312151498772475905,Vote 🇺🇸 @ericjunker #slowroads #vote #2020election https://t.co/oc4NB3gzUq,74,Biden
2020-10-02 22:04:18,1312151446230462464,#2020election @_2ndAME,22,Biden
2020-10-02 22:03:54,1312151346259193856,When your family members think you’re kidding when you start playing the karma karma karma chameleon song .........… https://t.co/nKe3GGWviY,140,Biden
